Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220705193215,192.168.1.2,35336,192.168.1.3,5001,1,163.0-164.0,222485888,1779887104
20220705193216,192.168.1.2,35336,192.168.1.3,5001,1,164.0-165.0,219162272,1753298176
20220705193217,192.168.1.2,35336,192.168.1.3,5001,1,165.0-166.0,219469836,1755758688
20220705193218,192.168.1.2,35336,192.168.1.3,5001,1,166.0-167.0,167146872,1337174976
20220705193219,192.168.1.2,35336,192.168.1.3,5001,1,167.0-168.0,204553060,1636424480
20220705193220,192.168.1.2,35336,192.168.1.3,5001,1,168.0-169.0,214442728,1715541824
20220705193221,192.168.1.2,35336,192.168.1.3,5001,1,169.0-170.0,197563740,1580509920
20220705193222,192.168.1.2,35336,192.168.1.3,5001,1,170.0-171.0,214731760,1717854080
20220705193223,192.168.1.2,35336,192.168.1.3,5001,1,171.0-172.0,192811524,1542492192
20220705193224,192.168.1.2,35336,192.168.1.3,5001,1,172.0-173.0,152101336,1216810688
20220705193225,192.168.1.2,35336,192.168.1.3,5001,1,173.0-174.0,172350296,1378802368
20220705193226,192.168.1.2,35336,192.168.1.3,5001,1,174.0-175.0,188909620,1511276960
20220705193227,192.168.1.2,35336,192.168.1.3,5001,1,175.0-176.0,224056576,1792452608
20220705193228,192.168.1.2,35336,192.168.1.3,5001,1,176.0-177.0,166645184,1333161472
20220705193229,192.168.1.2,35336,192.168.1.3,5001,1,177.0-178.0,166565096,1332520768
20220705193230,192.168.1.2,35336,192.168.1.3,5001,1,178.0-179.0,205970612,1647764896
20220705193231,192.168.1.2,35336,192.168.1.3,5001,1,179.0-180.0,224615704,1796925632
20220705193232,192.168.1.2,35336,192.168.1.3,5001,1,180.0-181.0,171200288,1369602304
20220705193233,192.168.1.2,35336,192.168.1.3,5001,1,181.0-182.0,213824848,1710598784
20220705193234,192.168.1.2,35336,192.168.1.3,5001,1,182.0-183.0,209643232,1677145856
20220705193235,192.168.1.2,35336,192.168.1.3,5001,1,183.0-184.0,189540572,1516324576
20220705193236,192.168.1.2,35336,192.168.1.3,5001,1,184.0-185.0,178259476,1426075808
